电影,#genre#
小小鹿的恐怖故事馆（故事内容仅为小说）,https://www.douyu.com/9442889
来看我跳舞(*^▽^*)（每周更新）,https://www.douyu.com/9211287
有温度的篮球厂牌,https://www.douyu.com/9367541
《探奇录-案件篇》,https://www.douyu.com/9746763
济公/聊斋的故事,https://www.douyu.com/10475459
【经典悬疑烧脑剧解说】你值得拥有,https://www.douyu.com/8790357
爆笑视频，每日一冏,https://www.douyu.com/4716
【大蓝雀】最新神剧爆笑解说,https://www.douyu.com/8656759
小说《鬼吹灯》全集精讲,https://www.douyu.com/10317257
【看电影了没】深度讲解电影,https://www.douyu.com/9562616
放空了一起待会吧,https://www.douyu.com/527076
影视 笑工场的直播间,https://www.douyu.com/10298846
【聊天室】日本女子摔角,https://www.douyu.com/425809
麻雀喳喳野行记的直播间,https://www.douyu.com/10088966
9272327的直播间,https://www.douyu.com/9272327
【钓鱼】最专业的路亚钓法,https://www.douyu.com/9974427
科幻战舰，为你带来好看的科幻片,https://www.douyu.com/8772060
探案解说中,https://www.douyu.com/9065302
【萌迪迪】经典系列,https://www.douyu.com/5354705
平凡的世界，平凡的人,https://www.douyu.com/10240495
【高甜KISS】苏到爆炸的吻戏合集,https://www.douyu.com/8807568
交通事故集合：出行注意安全,https://www.douyu.com/9759970
【川麻】麻将大师赛,https://www.douyu.com/10217975
民间高手野外露营SHOW,https://www.douyu.com/10372765
野生基建狂异地登陆,https://www.douyu.com/10039437
【速看】深度解读各种冷门佳作！,https://www.douyu.com/8850682
超美竹公子来说书,https://www.douyu.com/8887432
【喜剧电影】最全搞笑喜剧，从这一刻开始,https://www.douyu.com/9824094
指缝君看大片,https://www.douyu.com/9647834
已更新：宇哥带你几分钟看完一部好电影,https://www.douyu.com/2104744
两个大麻瓜的沙雕钓鱼日常,https://www.douyu.com/10121755
【粤语】看的不是电影【是回忆】求关注,https://www.douyu.com/7919720
创造粤语新流行,https://www.douyu.com/2940299
买不起看得起的豪宅,https://www.douyu.com/9314668
蓝光乐队翻唱大合集！,https://www.douyu.com/9572351
经典老电影，那种非常经典的,https://www.douyu.com/10411518
东倾的故事小屋,https://www.douyu.com/8344251
有酒有肉，欢迎找我聊天,https://www.douyu.com/9075374

农村一级野钓大师,https://www.douyu.com/9433591
解说-厨神当道 地狱厨房 天桥骄子,https://www.douyu.com/9753585
【松轩】速看大片，体味人生,https://www.douyu.com/1524969
探秘者大正的直播间,https://www.douyu.com/9330485
小马哥说电影的直播间,https://www.douyu.com/9396672
龙视开心麻花街的直播间,https://www.douyu.com/9374862
动漫搞笑配音,https://www.douyu.com/9650181
真实、惊悚事件录,https://www.douyu.com/9754849
17号说动漫热血解说,https://www.douyu.com/9822277
【快看张不止】带你看香港经典电影,https://www.douyu.com/8413226
【小叮当】童年经典动画片,https://www.douyu.com/9445279
【熊猫电影】超详细的电影解说,https://www.douyu.com/3506483

农村幺妹儿的直播间,https://www.douyu.com/9344884
沉郁观影 带您看奇案,https://www.douyu.com/9393577

民工小代带你体验最真实的农民工生活~,https://www.douyu.com/9616619
萌宠搞笑视频连连看,https://www.douyu.com/8653533
恐怖悬疑小故事精彩解说,https://www.douyu.com/6361974
奇趣研究的直播间,https://www.douyu.com/8661456


奇葩电影一次看个够,https://www.douyu.com/3508538
【铁三角】斗嘴的日常,https://www.douyu.com/9994377
奇怪的知识又又又增加了,https://www.douyu.com/1039732
【火龙果讲电影】超爽的电影解说,https://www.douyu.com/2039501
一二三四五 7564072,https://www.douyu.com/7564072
【电影黑匣子】用心去解读每一部电影,https://www.douyu.com/8706652
中国妹子镜头下真实的日本,https://www.douyu.com/8745628
槽槽有槽点看电影,https://www.douyu.com/752376
8257039的直播间,https://www.douyu.com/8257039
影视绝美混剪轮播,https://www.douyu.com/9662856
日本最新资讯速递,https://www.douyu.com/296836
最强拳王——刃牙速看,https://www.douyu.com/9542676
老牌香港明星的最全八卦~,https://www.douyu.com/9970047
弹弹琴唱唱歌聊聊天·····,https://www.douyu.com/2281324
老刘带你看大片,https://www.douyu.com/3985805
脑洞大到飞起，猜到结局算我输！！,https://www.douyu.com/8706084
荒野中的人肉挖掘机！,https://www.douyu.com/9618038
荒野避难所的直播间,https://www.douyu.com/10234334
初音 弱音 原神 崩3MMD,https://www.douyu.com/9235284
阿忙来斗鱼赶海了,https://www.douyu.com/9348876
【速看】超精彩的电影解说，等你来看！,https://www.douyu.com/8808506
小姐姐解说大马猴电影,https://www.douyu.com/8851063
正在解说【犯罪心理】，值得研究,https://www.douyu.com/8851140
【鸡哥】一部电影就是一个人生,https://www.douyu.com/5067952
快乐男孩解说经典,https://www.douyu.com/8795274
万池王徒手挖泳池！,https://www.douyu.com/9544576
有部电影儿的直播间,https://www.douyu.com/9736479
里面全是小猫咪,https://www.douyu.com/8657834
前任电影的直播间,https://www.douyu.com/9329242
斗鱼最温情电影解说,https://www.douyu.com/8799435
强人你说笑,https://www.douyu.com/10329713
【冬粮】解析电影 品评人生,https://www.douyu.com/5192695
山里记的直播间,https://www.douyu.com/9410236
带您进入腹黑电影的电影世界,https://www.douyu.com/8867878
龙视超级笑匠的直播间,https://www.douyu.com/9375450
海边给生蚝换笼子,https://www.douyu.com/1447771
无聊播播播0.0,https://www.douyu.com/6747916
【宇哥】极限惊悚，无限反转,https://www.douyu.com/8651489
娱乐扒叔的直播间,https://www.douyu.com/9624581
聊奇闻异事、挖未解之谜,https://www.douyu.com/10181584
用细致的角度观察电影,https://www.douyu.com/3715426
恐怖电影，北大落说大片,https://www.douyu.com/8828811
漂泊在他乡的赶海人,https://www.douyu.com/9049634
赶海每日更新，感谢关注,https://www.douyu.com/9348769
动漫推荐官方直播间,https://www.douyu.com/5187099
【午夜消暑】伊藤润二恐怖漫画血亏解说专场,https://www.douyu.com/8936207
贰哥带你看电影,https://www.douyu.com/9338867
不做大师，只做中国好钓友,https://www.douyu.com/9957389
9365077的直播间,https://www.douyu.com/9365077
墨西哥大毒枭的传奇往事,https://www.douyu.com/9422144
浩贤说电影的直播间,https://www.douyu.com/10535867
【崽崽】创意电影脑洞大开,https://www.douyu.com/8325511
爆笑段子大本营！坚持十秒不笑算你赢！,https://www.douyu.com/8729614
俄罗斯小伙硬核野外生存指南,https://www.douyu.com/9804068
哇是搞笑君啊,https://www.douyu.com/10329719
网络热门骗子鉴赏,https://www.douyu.com/1286383
爱电影更爱你！,https://www.douyu.com/549693
高分悬疑电影解说,https://www.douyu.com/9037784
斗破苍穹有声书,https://www.douyu.com/10308242
28岁电影的直播间,https://www.douyu.com/8884164
趣味视频集锦,https://www.douyu.com/9524579
剪辑让电影变得更有趣！,https://www.douyu.com/8443438
小猪搞笑精选,https://www.douyu.com/10329752
听完发现这些书白读了~,https://www.douyu.com/2680501
老电影故事的直播间,https://www.douyu.com/9167273
每天一分钟，笑侃体坛篮坛那些事,https://www.douyu.com/9170147
邸生讲解的童年经典,https://www.douyu.com/9665298
游戏剧情系列/恐怖/主机/通关,https://www.douyu.com/10401475
动物迷惑行为大赏,https://www.douyu.com/1717648
菠萝说电影,https://www.douyu.com/3714736
周六野Zoey训练营,https://www.douyu.com/8912150
到远方旅行,https://www.douyu.com/9614588
动漫混剪放映厅,https://www.douyu.com/9191006
【麻瓜学院】一起来感受魔法,https://www.douyu.com/9272077
杰森、人皮脸，各种杀人魔解说，你敢看吗？,https://www.douyu.com/9314689
全是恐怖片的解说直播间,https://www.douyu.com/9736161
吟游诗人基德的直播间,https://www.douyu.com/9337049
石头老纪的直播间,https://www.douyu.com/9047060
德国来的女婿,https://www.douyu.com/9194089
各位看官走过路边进来坐坐,https://www.douyu.com/11184164
今日宜“哈哈哈哈哈”,https://www.douyu.com/10298856
认真科普，偶尔不务正业的瞎扯,https://www.douyu.com/9072066
【小侠】带你看电影,https://www.douyu.com/9734042
郭云神奇的神奇解说,https://www.douyu.com/8694831
来看一只熊熊解说电影,https://www.douyu.com/9386057
【DS女老诗】萌系萝莉 辛辣吐槽,https://www.douyu.com/563536
制造show的直播间,https://www.douyu.com/9550226
【一拳超人】高燃解说！！！,https://www.douyu.com/9568700
精彩短剧播不停,https://www.douyu.com/8475821
在荒野建一个动物园,https://www.douyu.com/9663833
小姐姐小乔讲电影,https://www.douyu.com/8413908
听听歌，看绝美动漫场景,https://www.douyu.com/9191790
猫狗双全，就是这样！,https://www.douyu.com/8695854
芳芳说故事每日更新,https://www.douyu.com/9401905
这是我能看的吗？,https://www.douyu.com/9407329
韩式搞怪（路人成为C位中心）,https://www.douyu.com/9392610
【蓝星人】颠覆你想象的神秘未解谜团,https://www.douyu.com/9431727
yzz131的直播间,https://www.douyu.com/8162373
农氏野钓的直播间,https://www.douyu.com/10103361
脑洞短剧 玩的就是梗,https://www.douyu.com/10282256
小姐姐Bie跑哦的直播间,https://www.douyu.com/8666258
看一部电影 体百味人生,https://www.douyu.com/8774345
大别山的真实生活,https://www.douyu.com/8837707
大家好( ﾟ∀ ﾟ) 9283356,https://www.douyu.com/9283356
锦书致南辞,https://www.douyu.com/2894528
戴萌兔的模玩手办展示,https://www.douyu.com/9522315
这里有一个摇滚萝莉,https://www.douyu.com/6428730
沙雕日常笑不停,https://www.douyu.com/9516137
动漫二次元#补番推荐#,https://www.douyu.com/9429545
爆笑行为大赏,https://www.douyu.com/10329767
最好看的搞笑篮球动漫,https://www.douyu.com/9401305
【搞笑孟文明】有趣的灵魂万里挑一,https://www.douyu.com/9766337
【草泥泥影院】每日解说欧美高分动画,https://www.douyu.com/9091049
陈易的奇闻趣事直播间,https://www.douyu.com/9365118
带您走进博然的电影世界,https://www.douyu.com/9561992
【神烦xp】十分钟传递影视情感,https://www.douyu.com/8286679
荒野建筑指南的直播间,https://www.douyu.com/10226974
【飞碟说】一分钟了解知识,https://www.douyu.com/1449125
小鸭子老师来唱歌,https://www.douyu.com/9627625
微笑影视解说的直播间,https://www.douyu.com/9476790
正常开播，欢迎欢迎 708526,https://www.douyu.com/708526
趣评测李杰灵的直播间~,https://www.douyu.com/751316
鹿老尸的直播间,https://www.douyu.com/857979
缺实战鞋吗，送你一双,https://www.douyu.com/865331
Co视因你而精彩,https://www.douyu.com/1060418
荒山野洞 无人村落,https://www.douyu.com/1178229
唉呀妈呀！笑抽抽了！,https://www.douyu.com/1255068
耗子男人爆炸帅,https://www.douyu.com/1557288
阿卓丨a丶zhuo,https://www.douyu.com/1558490
你来也就是兄弟，多关注哦,https://www.douyu.com/1600769
电影解说：了解不为人知的真实电影,https://www.douyu.com/1690081
进来涨知识，科普小短片,https://www.douyu.com/1732550
【皮特】前方高能，小心剧透！,https://www.douyu.com/1739752
在线分享有趣的,https://www.douyu.com/1816353
树根摆龙门阵,https://www.douyu.com/1833459
爆笑P图和游戏日常,https://www.douyu.com/2282604
【恶搞】一样的电影，不一样的feel,https://www.douyu.com/2519745
同行的直播间 2718202,https://www.douyu.com/2718202
忙着呐！！！,https://www.douyu.com/2798717
娱乐明星一手讯息，理娱打挺疼,https://www.douyu.com/2925563
老王的夜电影院,https://www.douyu.com/3498219
黑T毒物的直播间,https://www.douyu.com/3579219
XCin，你的私人球鞋顾问,https://www.douyu.com/3617935
珞珞说电影,https://www.douyu.com/3718888
动漫配音 安排安排,https://www.douyu.com/4049310
花姐的直播间 4058285,https://www.douyu.com/4058285
闹着玩，闲来无事,https://www.douyu.com/4231787
今天可以吃住人了吗的直播间,https://www.douyu.com/4340136
梦觉教游泳,https://www.douyu.com/4531679
吉他的音乐教学,https://www.douyu.com/4564166
干货！年度潮鞋评测,https://www.douyu.com/4585643
李蚊香的直播间,https://www.douyu.com/4786399
玩纸牌的yolo,https://www.douyu.com/5077166
动漫杂谈放送,https://www.douyu.com/5124602
【亚巴拉辛巴】搞笑就属你厉害,https://www.douyu.com/5179152
枫泽雨畔的直播间,https://www.douyu.com/5279518
压力洋哥家的直播间,https://www.douyu.com/5297259
驴哥解说最奇葩的电影,https://www.douyu.com/5376478
酋知鱼的科学世界,https://www.douyu.com/5408225
黑菠萝陪你侃大片,https://www.douyu.com/5803764
每周更新 更多娱乐,https://www.douyu.com/5918434
超人.传播正能量搞笑视频,https://www.douyu.com/5961006
荒野大镖客⁠,https://www.douyu.com/5982597
杨山羊goat,https://www.douyu.com/6300365
原创歌手双笙陈元汐入驻斗鱼啦,https://www.douyu.com/6476693
西施约你看电影,https://www.douyu.com/7532080
乐儿陪你看动漫,https://www.douyu.com/8221699
鞋！鞋！鞋！时尚男孩进,https://www.douyu.com/8317571
热星音乐菌的直播间,https://www.douyu.com/8405922
星空茶茶的直播间,https://www.douyu.com/8635497
带您进入在下小苏Su的日常,https://www.douyu.com/8658051
正能量扶贫日记！,https://www.douyu.com/8662684
重草区鲫鱼连杆,https://www.douyu.com/8669435
超燃超治愈超励志短片：你是最棒的！,https://www.douyu.com/8700367
维立方电影的直播间,https://www.douyu.com/8706393
电影先锋V的直播间,https://www.douyu.com/8711212
突然听懂系列！,https://www.douyu.com/8724904
猫眼电影影视的直播间,https://www.douyu.com/8726221
带你看好剧好电影，喜欢点个关注哦,https://www.douyu.com/8747638
程序员易劈西的直播间,https://www.douyu.com/8759268
少年看电影的直播间,https://www.douyu.com/8762120
【一起过七夕】大力学姐の搞笑影视解说时间,https://www.douyu.com/8784719
大胡子魏的直播间,https://www.douyu.com/8792763
橘癫疯Oswald的直播间,https://www.douyu.com/8793544
黑暗骑士DARKSWEET的直播间,https://www.douyu.com/8795660
同学们快进来学知识,https://www.douyu.com/8799739
带您进入新视角解说的电影世界,https://www.douyu.com/8813254
鐵牛杰哥的直播间,https://www.douyu.com/8815425
关云猖动漫剧场,https://www.douyu.com/8820996
